identifier,Chosen_C14,Chosen_OtherRadio,Chosen_Calendar,Chosen_Period,AgeFrom,AgeTo
Lullymore East Bog|COUN001320|S9,,,,1,10000,0
Lundbæk Mose|COUN001293|Lateglacial_gyttja,,,,1,13500,10000
Lundfors|COUN000984|BugsPresence,,,,1,10000,0
Långsele|COUN000183|BugsPresence,,,,,,
Långsele|COUN000183|S1,,,,1,122000,45000
Løgtved|COUN001295|Wood_peat,,,,1,10000,0
Lønstrup|COUN001299|Phragmites_peat,,,,1,10000,0
Maarup|COUN001298|moss_peat,,,,1,122000,10000
Mar Lodge|COUN000208|S3,,,,1,7000,0
Mar Lodge|COUN000208|S4,,,,1,7000,0
Mar Lodge|COUN000208|S5,,,,1,7000,0
Marlow|COUN000504|BugsPresence,,1,,,122000,31000
Marsworth|COUN000633|P,,,,1,243000,191000
Marsworth|COUN000633|S1,,,,1,243000,191000
Marsworth|COUN000633|S10,,,,1,243000,191000
Marsworth|COUN000633|S11,,,,1,243000,191000
Marsworth|COUN000633|S12,,,,1,243000,191000
Marsworth|COUN000633|S13,,,,1,243000,191000
Marsworth|COUN000633|S14,,,,1,243000,191000
Marsworth|COUN000633|S15,,,,1,243000,191000
Marsworth|COUN000633|S16,,,,1,243000,191000
Marsworth|COUN000633|S17,,,,1,243000,191000
Marsworth|COUN000633|S18,,,,1,243000,191000
Marsworth|COUN000633|S19,,,,1,243000,191000
Marsworth|COUN000633|S2,,,,1,243000,191000
Marsworth|COUN000633|S20,,,,1,243000,191000
Marsworth|COUN000633|S21,,,,1,243000,191000
Marsworth|COUN000633|S22,,,,1,243000,191000
Marsworth|COUN000633|S23,,,,1,243000,191000
Marsworth|COUN000633|S24,,,,1,243000,191000
Marsworth|COUN000633|S25,,,,1,243000,191000
Marsworth|COUN000633|S3,,,,1,243000,191000
Marsworth|COUN000633|S4,,,,1,243000,191000
Marsworth|COUN000633|S5,,,,1,243000,191000
Marsworth|COUN000633|S6,,,,1,243000,191000
Marsworth|COUN000633|S7,,,,1,243000,191000
Marsworth|COUN000633|S8,,,,1,243000,191000
Marsworth|COUN000633|S9,,,,1,243000,191000
Mathon|COUN000209|F2,,,,1,478000,243000
Maxey|COUN000210|I/J,,,,1,132000,109000
Maxey|COUN000210|I/L,,,,1,132000,109000
Maxey|COUN000210|II/A,,,,1,132000,109000
Maxey|COUN000210|II/D1,,,,1,132000,109000
Maxey|COUN000210|II/D2,,,,1,132000,109000
Maxey|COUN000210|III/E,,,,1,132000,109000
Maxey|COUN000210|III/F,,,,1,132000,109000
Maxey|COUN000210|III/K,,,,1,132000,109000
Meare Heath|COUN000211|A 10-5,,,,1,5000,0
Meare Heath|COUN000211|B 14-11,,,,1,5000,0
Meare Heath|COUN000211|C 16-15,,,,1,5000,0
Meare Heath|COUN000211|D 18-17,,,,1,5000,0
Meare Heath|COUN000211|E 23-19,,,,1,5000,0
Meare Heath|COUN000211|F 34-24,,,,1,5000,0
Melton|COUN000213|S1,,,,1,10000,0
Messingham 2|COUN000903|BugsPresence,,,,1,13500,10000
Messingham|COUN000207|s1,,,,1,13500,10000
Messingham|COUN000207|s2,1,,,,12530,11507
Messingham|COUN000207|s3,1,,,,12977,11621
Messingham|COUN000207|s4,,,,1,13500,10000
Methley|COUN001631|BugsPresence,,,,1,10000,0
Metsäpirtti|COUN000701|BugsPresence,,,,1,5000,0
Mickelsmossen|COUN000214|S1,,,,1,13500,10000
Mickelsmossen|COUN000214|S10,,,,1,13500,10000
Mickelsmossen|COUN000214|S11,,,,1,13500,10000
Mickelsmossen|COUN000214|S12,,,,1,13500,10000
Mickelsmossen|COUN000214|S2,,,,1,13500,10000
Mickelsmossen|COUN000214|S3,,,,1,13500,10000
Mickelsmossen|COUN000214|S4,,,,1,13500,10000
Mickelsmossen|COUN000214|S5,,,,1,13500,10000
Mickelsmossen|COUN000214|S6,,,,1,13500,10000
Mickelsmossen|COUN000214|S7,,,,1,13500,10000
Mickelsmossen|COUN000214|S8,,,,1,13500,10000
Mickelsmossen|COUN000214|S9,,,,1,13500,10000
Mingies Ditch 1|COUN000216|G,1,,,,13033,12576
Mingies Ditch 1|COUN000216|O,1,,,,7576,7309
Mingies Ditch 1|COUN000216|TS2,1,,,,11072,10272
Mingies Ditch 1|COUN000216|U,,,1,,2849,2199
Mingies Ditch 1|COUN000216|W,1,,,,8547,8205
Minsterley|COUN000218|S1,,,,,,
Minworth|COUN000219|S,,,,1,50000,25000
Missesberget|COUN000539|S1,,,,1,122000,45000
Misterton Carr|COUN000635|S1,1,,,,5288,0
Monaltrie Moss|COUN000221|S10,,,,1,7000,0
Monaltrie Moss|COUN000221|S11,,,,1,7000,0
Monaltrie Moss|COUN000221|S12,,,,1,7000,0
Monaltrie Moss|COUN000221|S13,,,,1,7000,0
Monaltrie Moss|COUN000221|S14,,,,1,7000,0
Monaltrie Moss|COUN000221|S15,,,,1,7000,0
Monaltrie Moss|COUN000221|S16,,,,1,7000,0
Monaltrie Moss|COUN000221|S18,,,,1,7000,0
Monaltrie Moss|COUN000221|S2,,,,1,7000,0
Monaltrie Moss|COUN000221|S20,,,,1,7000,0
Monaltrie Moss|COUN000221|S4,,,,1,7000,0
Monaltrie Moss|COUN000221|S6,,,,1,7000,0
Monaltrie Moss|COUN000221|S8,,,,1,7000,0
Montignac|COUN001682|S12,,,,1,13500,10000
Montignac|COUN001682|S13,,,,1,13500,10000
Montignac|COUN001682|S14,,,,1,13500,10000
Montignac|COUN001682|S16,,,,1,13500,10000
Montignac|COUN001682|S21,,,,1,13500,10000
Montignac|COUN001682|S24,,,,1,13500,10000
Montignac|COUN001682|S27,,,,1,13500,10000
Montignac|COUN001682|S30,,,,1,13500,10000
Montignac|COUN001682|S32,,,,1,13500,10000
Montignac|COUN001682|S35,,,,1,13500,10000
Montignac|COUN001682|S42,,,,1,13500,10000
Montignac|COUN001682|S46,,,,1,13500,10000
Montignac|COUN001682|S47,,,,1,13500,10000
Montignac|COUN001682|S48,,,,1,13500,10000
Montignac|COUN001682|S49,,,,1,13500,10000
Montignac|COUN001682|S51,,,,1,13500,10000
Montignac|COUN001682|S52,,,,1,13500,10000
Montignac|COUN001682|S55,,,,1,13500,10000
Montignac|COUN001682|S56,,,,1,13500,10000
Montignac|COUN001682|S57,,,,1,13500,10000
Montignac|COUN001682|S58,,,,1,13500,10000
Montignac|COUN001682|S60,,,,1,13500,10000
Montignac|COUN001682|S8,,,,1,13500,10000
Montignac|COUN001682|S9,,,,1,13500,10000
Montignac|COUN001683|S10,,,,1,13500,10000
Montignac|COUN001683|S11,,,,1,13500,10000
Montignac|COUN001683|S12,,,,1,13500,10000
Montignac|COUN001683|S13,,,,1,13500,10000
Montignac|COUN001683|S14,,,,1,13500,10000
Montignac|COUN001683|S27,,,,1,13500,10000
Montignac|COUN001683|S30,,,,1,13500,10000
Montignac|COUN001683|S32,,,,1,13500,10000
Montignac|COUN001683|S33,,,,1,13500,10000
Montignac|COUN001683|S34,,,,1,13500,10000
Montignac|COUN001683|S38,,,,1,13500,10000
Montignac|COUN001683|S4,,,,1,13500,10000
Montignac|COUN001683|S40,,,,1,13500,10000
Montignac|COUN001683|S8,,,,1,13500,10000
Montignac|COUN001683|S9,,,,1,13500,10000
"Montignac|COUN001684|56_81,_57",,,,1,13500,10000
Mossby|COUN001283|Holocene,,,,1,10000,0
Mossby|COUN001283|Lateglacial,,,,1,13500,10000
"Myrby trask, Tunåsen|COUN000222|S13",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S17",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S33",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S34-35",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S36",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S37",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S38-39",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S40",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S41",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S42",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S43",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S44",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S45",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S46",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S47",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S48",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S49",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S50",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S51",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S52",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S53",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S54",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S55",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S56",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S57",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S59",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S67-71",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S73",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S74",,,,1,5000,0
"Myrby trask, Tunåsen|COUN000222|S75-80",,,,1,5000,0
Møen unlocated 1896|COUN001292|S1,,,,1,10000,0
Narsaarsuk|COUN001117|S1,,,,1,128000,110000
Nedre Hervavatnet|COUN001072|BugsPresence,,,,1,10000,7000
Needham|COUN000224|S1,,,,1,478000,423000
New Shide Bridge|COUN000226|peat_L_7,1,,,,4959,4522
Newby Wiske|COUN001413|140,,,,1,10000,0
Newby Wiske|COUN001413|160,,,,1,10000,0
Newby Wiske|COUN001413|180,,,,1,10000,0
Newby Wiske|COUN001413|20,1,,,,5026,4831
Newby Wiske|COUN001413|200,,,,1,10000,0
Newby Wiske|COUN001413|346,,,,1,10000,0
Niederweningen|COUN000797|BugsPresence,,,,1,122000,29000
Niederweningen|COUN000797|FK1,,,,1,122000,29000
Niederweningen|COUN000797|FK9-8,,,,1,122000,29000
Niederweningen|COUN000797|FK9_1,,,,1,122000,29000
Niederweningen|COUN000797|FK9_2,,,,1,122000,29000
Niederweningen|COUN000797|FK9_3,,,,1,122000,29000
Niederweningen|COUN000797|FK9_4,,,,1,122000,29000
Niederweningen|COUN000797|FK9_5,,,,1,122000,29000
Niederweningen|COUN000797|FK9_6,,,,1,122000,29000
Niederweningen|COUN000797|FK9_7,,,,1,122000,29000
Niederweningen|COUN000797|FK9_9,,,,1,122000,29000
Niederweningen|COUN000797|FK97,,,,1,122000,29000
Nordvesto|COUN000943|BugsPresence,,,,1,7000,5000
North Duffield|COUN000955|BugsPresence,1,,,,3456,2491
North Ferriby|COUN000229|Boat 2,,,,1,2949,2599
North Ferriby|COUN000229|S0-50,,,,1,2949,2599
North Ferriby|COUN000229|S100-150,,,,1,2949,2599
North Ferriby|COUN000229|S50-100,,,,1,2949,2599
North Lechlade IV|COUN000230|S1,1,,,,34362,30966
Northmoor LG|COUN000231|S1,1,,,,13305,12873
Norton Disney|COUN001448|a,,,,1,191000,130000
Norton Disney|COUN001449|b,,,,1,191000,130000
Norton Disney|COUN001450|c,,,,1,191000,130000
Norton Disney|COUN001450|d,,,,1,191000,130000
Norton Disney|COUN001453|S1,,,,,,
Norton Disney|COUN001453|S2,,,,,,
Norton Disney|COUN001453|S3,,,,,,
Norton Disney|COUN001453|S4,,,,,,
Norton Disney|COUN001454|A,,,,,,
Norton Disney|COUN001454|B,,,,,,
Norton Subcourse|COUN001261|BugsPresence,,,,1,478000,243000
Nosterfield|COUN001412|120,,,,1,10000,0
Nosterfield|COUN001412|180,,,,1,10000,0
Nosterfield|COUN001412|20,,,,1,10000,0
Nosterfield|COUN001412|220,,,,1,10000,0
Nosterfield|COUN001412|240,,,,1,10000,0
Nosterfield|COUN001412|260,,,,1,10000,0
Nosterfield|COUN001412|300,,,,1,10000,0
Nosterfield|COUN001412|320,,,,1,10000,0
Nosterfield|COUN001412|360,,,,1,10000,0
Nosterfield|COUN001412|40,,,,1,10000,0
Nosterfield|COUN001412|400,,,,1,10000,0
Nosterfield|COUN001412|440,,,,1,10000,0
Nosterfield|COUN001412|480,1,,,,8575,8413
"Notsel, Mark Valley|COUN000232|LG1",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG10",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG11",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG12",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG13",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG14",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG15",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG16",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG17",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG18",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG19",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG2",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG20",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG21",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG22",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG23",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG24",1,,,,13549,13315
"Notsel, Mark Valley|COUN000232|LG25",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG26",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG27",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG28",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG29",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG3",1,,,,12977,12722
"Notsel, Mark Valley|COUN000232|LG30",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG31",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG32",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG33",1,,,,13706,13383
"Notsel, Mark Valley|COUN000232|LG34",1,,,,13706,13383
"Notsel, Mark Valley|COUN000232|LG35",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG36",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG37",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG38",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG39",1,,,,15210,14648
"Notsel, Mark Valley|COUN000232|LG4",1,,,,12977,12722
"Notsel, Mark Valley|COUN000232|LG40",1,,,,15210,14648
"Notsel, Mark Valley|COUN000232|LG41",1,,,,15210,14648
"Notsel, Mark Valley|COUN000232|LG42",1,,,,15210,14648
"Notsel, Mark Valley|COUN000232|LG43",1,,,,15210,14648
"Notsel, Mark Valley|COUN000232|LG44",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG45",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG46",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG47",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG48",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG49",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG5",1,,,,12977,12722
"Notsel, Mark Valley|COUN000232|LG6",1,,,,12977,12722
"Notsel, Mark Valley|COUN000232|LG7",1,,,,12977,12722
"Notsel, Mark Valley|COUN000232|LG8",,,,1,13500,10000
"Notsel, Mark Valley|COUN000232|LG9",,,,1,13500,10000
"Notsel, Mark Valley|COUN001376|LGS1",,,,1,10500,10000
"Notsel, Mark Valley|COUN001376|LGS2",,,,1,10500,10000
"Notsel, Mark Valley|COUN001376|LGS3",,,,1,10500,10000
"Notsel, Mark Valley|COUN001376|LGS4",,,,1,10500,10000
"Notsel, Mark Valley|COUN001376|LGS5",1,,,,12977,12722
"Notsel, Mark Valley|COUN001376|LGS6",1,,,,12957,12713
"Notsel, Mark Valley|COUN001376|LGS7",1,,,,12957,12713
Nowa Huta|COUN001198|BugsPresence,,,,1,122000,10000
Nuussuaq|COUN001123|BugsPresence,1,,,,12096,8427
Nybygget|COUN001408|S1,,,,1,122000,45000
Nørre Lyngby|COUN000642|A1,1,,,,13597,13155
Nørre Lyngby|COUN000642|A2,1,,,,13597,13155
Nørre Lyngby|COUN000642|B,1,,,,13597,13155
Nørre Lyngby|COUN000642|C,1,,,,13597,13155
Nørre Lyngby|COUN000642|P,1,,,,13597,13155
Nørre Lyngby|COUN000642|s1,1,,,,13597,13155
Nørre Lyngby|COUN000642|s10,1,,,,13597,13155
Nørre Lyngby|COUN000642|s11,1,,,,13597,13155
Nørre Lyngby|COUN000642|s12,1,,,,13597,13155
Nørre Lyngby|COUN000642|s13,1,,,,13597,13155
Nørre Lyngby|COUN000642|s14,1,,,,13597,13155
Nørre Lyngby|COUN000642|s15,1,,,,13597,13155
Nørre Lyngby|COUN000642|s16,1,,,,13597,13155
Nørre Lyngby|COUN000642|s17,1,,,,13597,13155
Nørre Lyngby|COUN000642|s18,1,,,,13597,13155
Nørre Lyngby|COUN000642|s19,1,,,,13597,13155
Nørre Lyngby|COUN000642|s2,1,,,,13597,13155
Nørre Lyngby|COUN000642|s20,1,,,,13597,13155
Nørre Lyngby|COUN000642|s21,1,,,,13597,13155
Nørre Lyngby|COUN000642|s22,1,,,,13597,13155
Nørre Lyngby|COUN000642|s23,1,,,,13597,13155
Nørre Lyngby|COUN000642|s24,1,,,,13597,13155
Nørre Lyngby|COUN000642|s25,1,,,,13597,13155
Nørre Lyngby|COUN000642|s26,1,,,,13597,13155
Nørre Lyngby|COUN000642|s27,1,,,,13597,13155
Nørre Lyngby|COUN000642|s28,1,,,,13597,13155
Nørre Lyngby|COUN000642|s29,1,,,,13597,13155
Nørre Lyngby|COUN000642|s3,1,,,,13597,13155
Nørre Lyngby|COUN000642|s30,1,,,,13597,13155
Nørre Lyngby|COUN000642|s31,1,,,,13597,13155
Nørre Lyngby|COUN000642|s32,1,,,,13597,13155
Nørre Lyngby|COUN000642|s33,1,,,,13597,13155
Nørre Lyngby|COUN000642|s34,1,,,,13597,13155
Nørre Lyngby|COUN000642|s35,1,,,,13597,13155
Nørre Lyngby|COUN000642|s36,1,,,,13597,13155
Nørre Lyngby|COUN000642|s37,1,,,,13597,13155
Nørre Lyngby|COUN000642|s38,1,,,,13597,13155
Nørre Lyngby|COUN000642|s4,1,,,,13597,13155
Nørre Lyngby|COUN000642|s5,1,,,,13597,13155
Nørre Lyngby|COUN000642|s6,1,,,,13597,13155
Nørre Lyngby|COUN000642|s7,1,,,,13597,13155
Nørre Lyngby|COUN000642|s8,1,,,,13597,13155
Nørre Lyngby|COUN000642|s9,1,,,,13597,13155
Nørre Lyngby|COUN000970|BugsPresence,,,,,,
Oerel|COUN000551|B,,,,,,
Oerel|COUN000551|E,,,,1,128000,110000
Oerel|COUN000551|G,,1,,,51000,48000
Oerel|COUN000551|H,,,,,,
Oerel|COUN000551|O,,,,,,
Oerel|COUN000551|Oe,,1,,,58000,54000
Oerel|COUN000551|R,,,,,,
Okruglo|COUN000709|BugsPresence,1,,,,2973,2379
"Omonville-la-Rouge, Contentin|COUN000234|OLR2",,,,1,122000,10000
Onttoharjut|COUN000534|S,,,,1,122000,45000
Onttovaara|COUN000235|S1,,,,1,122000,45000
Onttovaara|COUN000235|S2,,,,1,122000,45000
Onttovaara|COUN000235|S3,,,,1,122000,45000
Ostend|COUN001155|A,,,,1,478000,424000
Ostend|COUN001155|B,,,,1,478000,424000
Ostend|COUN001155|C,,,,1,478000,424000
Outojärvi|COUN000533|S,,,,1,122000,45000
Oxey Mead|COUN000707|3_5,,,,1,5000,0
Oxey Mead|COUN000707|3_6,,,,1,5000,0
Oxey Mead|COUN000707|3_7,,,,1,5000,0
Oxey Mead|COUN000707|3_8,,,,1,5000,0
Oxford: BT Tunnel|COUN000244|S13,,,1,,1373,1331
Oxford: BT Tunnel|COUN000244|S16,,,,,,
Oxford: BT Tunnel|COUN000244|S17,,,,,,
Oxford: BT Tunnel|COUN000244|S18,,,,,,
Oxford: BT Tunnel|COUN000244|S3,,,1,,1390,1060
Oxford: BT Tunnel|COUN000244|S4,,,1,,9479,
Oxford: BT Tunnel|COUN000244|S7,,,1,,550,330
Pakefield|COUN000459|BugsPresence,,,,1,"9,00E+05","4,00E+05"
Pakefield|COUN000459|L,,,,1,"9,00E+05","4,00E+05"
Pakefield|COUN000459|M,,,,1,"9,00E+05","4,00E+05"
Pakefield|COUN000459|U,,,,1,"9,00E+05","4,00E+05"
Peelo|COUN000251|S1,,,,1,122000,29000
Penk|COUN000879|BugsPresence,,,,1,10000,0
"Petit Beaumont, Cotentin|COUN000085|PB1",,,,1,122000,45000
"Petit Beaumont, Cotentin|COUN000085|PB2",,,,1,122000,45000
Piilonsuo|COUN000422|A,,,,1,10000,0
Piilonsuo|COUN000422|B,,,,1,10000,0
Piilonsuo|COUN000422|C,,,,1,10000,0
Piilonsuo|COUN000422|D-F,,,,1,10000,0
Pilgrimstad|COUN000253|S1,,,,1,122000,45000
Pilgrimstad|COUN000253|S20-25,,,,1,122000,45000
Pilgrimstad|COUN000253|S25-30,,,,1,122000,45000
Pilgrimstad|COUN000253|S30-35,,,,1,122000,45000
Pilgrimstad|COUN000253|S35-40,,,,1,122000,45000
Pilgrimstad|COUN000253|S40-45,,,,1,122000,45000
Pilgrimstad|COUN000253|S45-50,,,,1,122000,45000
Pilgrimstad|COUN000253|S50-55,,,,1,122000,45000
Pilgrimstad|COUN000253|S55-60,,,,1,122000,45000
Pilgrimstad|COUN000253|S60-65,,,,1,122000,45000
Pilgrimstad|COUN000253|S65-70,,,,1,122000,45000
Pilling Moss: Brook Farm|COUN001166|S1,,,,1,5000,0
Pilling Moss: Brook Farm|COUN001166|S2,,1,,,3840,0
Pilning|COUN001249|C211,1,,,,4847,4540
Piteå: Borgsfors|COUN001004|BugsPresence,,,,1,10000,0
Pleszów|COUN001171|BugsPresence,,,,1,6449,3649
Pode Hole Quaternary|COUN000854|PH21,1,,,,115000,39915
Pode Hole Quaternary|COUN000854|PH32,1,,,,115000,45416
Porth Meare Cove|COUN000256|A,1,,,,3475,2875
Porth Meare Cove|COUN000256|B,1,,,,3475,2875
Portinscale: Mossgarth|COUN001478|Unit_3,1,,,,5278,4418
Prato Spilla|COUN000690|BugsPresence,,,,1,13500,10000
Prato Spilla|COUN000690|S1,,,,1,13500,10000
Prato Spilla|COUN000690|S10,,,,1,10000,7000
Prato Spilla|COUN000690|S11,,,,1,10000,7000
Prato Spilla|COUN000690|S12,,,,1,10000,7000
Prato Spilla|COUN000690|S2,,,,1,13500,10000
Prato Spilla|COUN000690|S3,,,,1,13500,10000
Prato Spilla|COUN000690|S4,,,,1,13500,10000
Prato Spilla|COUN000690|S5,,,,1,13500,10000
Prato Spilla|COUN000690|S6,,,,1,10000,7000
Prato Spilla|COUN000690|S7,,,,1,10000,7000
Prato Spilla|COUN000690|S8,,,,1,10000,7000
Prato Spilla|COUN000690|S9,,,,1,10000,7000
Purasharju|COUN000537|S,,,,1,122000,45000
Pwllcochran|COUN001268|S1,,,,1,10000,0
Pwllcochran|COUN001268|S2,,,,1,10000,0
Pwllcochran|COUN001268|S3,,,,1,10000,0
Qivittut|COUN000527|BugsPresence,,,,,,
Qivittut|COUN000527|Presence,1,,,,5713,311
Queens Valley|COUN000754|S1,1,,,,12942,12113
Queens Valley|COUN000754|S2,1,,,,12942,12113
Quinton|COUN000828|S1,,,,1,424000,374000
Quinton|COUN000828|S10,,,,1,424000,374000
Quinton|COUN000828|S11,,,,1,424000,374000
Quinton|COUN000828|S12,,,,1,424000,374000
Quinton|COUN000828|S13,,,,1,424000,374000
Quinton|COUN000828|S14,,,,1,424000,374000
Quinton|COUN000828|S15,,,,1,424000,374000
Quinton|COUN000828|S16,,,,1,424000,374000
Quinton|COUN000828|S17,,,,1,424000,374000
Quinton|COUN000828|S18,,,,1,424000,374000
Quinton|COUN000828|S19,,,,1,424000,374000
Quinton|COUN000828|S2,,,,1,424000,374000
Quinton|COUN000828|S20,,,,1,424000,374000
Quinton|COUN000828|S21,,,,1,424000,374000
Quinton|COUN000828|S22,,,,1,424000,374000
Quinton|COUN000828|S23,,,,1,424000,374000
Quinton|COUN000828|S24,,,,1,424000,374000
Quinton|COUN000828|S25,,,,1,424000,374000
Quinton|COUN000828|S26,,,,1,424000,374000
Quinton|COUN000828|S27,,,,1,424000,374000
Quinton|COUN000828|S28,,,,1,424000,374000
Quinton|COUN000828|S3,,,,1,424000,374000
Quinton|COUN000828|S4,,,,1,424000,374000
Quinton|COUN000828|S5,,,,1,424000,374000
Quinton|COUN000828|S6,,,,1,424000,374000
Quinton|COUN000828|S7,,,,1,424000,374000
Quinton|COUN000828|S8,,,,1,424000,374000
Quinton|COUN000828|S9,,,,1,424000,374000
Quinton|COUN000829|BH1,,,,1,424000,374000
Quinton|COUN000829|BH10,,,,1,424000,374000
Quinton|COUN000829|BH11,,,,1,424000,374000
Quinton|COUN000829|BH12,,,,1,424000,374000
Quinton|COUN000829|BH13,,,,1,424000,374000
Quinton|COUN000829|BH14,,,,1,424000,374000
Quinton|COUN000829|BH15,,,,1,424000,374000
Quinton|COUN000829|BH16,,,,1,424000,374000
Quinton|COUN000829|BH17,,,,1,424000,374000
Quinton|COUN000829|BH18,,,,1,424000,374000
Quinton|COUN000829|BH19,,,,1,424000,374000
Quinton|COUN000829|BH2,,,,1,424000,374000
Quinton|COUN000829|BH20,,,,1,424000,374000
Quinton|COUN000829|BH21,,,,1,424000,374000
Quinton|COUN000829|BH22,,,,1,424000,374000
Quinton|COUN000829|BH23,,,,1,424000,374000
Quinton|COUN000829|BH24,,,,1,424000,374000
Quinton|COUN000829|BH25,,,,1,424000,374000
Quinton|COUN000829|BH26,,,,1,424000,374000
Quinton|COUN000829|BH27,,,,1,424000,374000
Quinton|COUN000829|BH28,,,,1,424000,374000
Quinton|COUN000829|BH29,,,,1,424000,374000
Quinton|COUN000829|BH3,,,,1,424000,374000
Quinton|COUN000829|BH4,,,,1,424000,374000
Quinton|COUN000829|BH5,,,,1,424000,374000
Quinton|COUN000829|BH6,,,,1,424000,374000
Quinton|COUN000829|BH7,,,,1,424000,374000
Quinton|COUN000829|BH8,,,,1,424000,374000
Quinton|COUN000829|BH9,,,,1,424000,374000
Quinton|COUN000830|T1,,,,1,424000,374000
Quinton|COUN000830|T10,,,,1,424000,374000
Quinton|COUN000830|T11,,,,1,424000,374000
Quinton|COUN000830|T12,,,,1,424000,374000
Quinton|COUN000830|T13,,,,1,424000,374000
Quinton|COUN000830|T14,,,,1,424000,374000
Quinton|COUN000830|T15,,,,1,424000,374000
Quinton|COUN000830|T16,,,,1,424000,374000
Quinton|COUN000830|T17,,,,1,424000,374000
Quinton|COUN000830|T18,,,,1,424000,374000
Quinton|COUN000830|T19,,,,1,424000,374000
Quinton|COUN000830|T2,,,,1,424000,374000
Quinton|COUN000830|T20,,,,1,424000,374000
Quinton|COUN000830|T21,,,,1,424000,374000
Quinton|COUN000830|T22,,,,1,424000,374000
Quinton|COUN000830|T23,,,,1,424000,374000
Quinton|COUN000830|T3,,,,1,424000,374000
Quinton|COUN000830|T4,,,,1,424000,374000
Quinton|COUN000830|T5,,,,1,424000,374000
Quinton|COUN000830|T6,,,,1,424000,374000
Quinton|COUN000830|T7,,,,1,424000,374000
Quinton|COUN000830|T8,,,,1,424000,374000
Quinton|COUN000830|T9,,,,1,424000,374000
Raabjerg|COUN001301|Gyttja,,,,1,10000,0
